path	50%_tile	95%_tile	100%_tile	mean
../data/fairface/fairface-img-margin125-trainval/train/16.jpg	0.3858015	1.2932164999999998	1.84438	0.42993237515000005
../data/fairface/fairface-img-margin125-trainval/train/24.jpg	0.6676385	2.938532499999994	4.71789	0.8126834273525
../data/fairface/fairface-img-margin125-trainval/train/25.jpg	1.46108	3.1752769999999995	3.74514	1.484551603725
../data/fairface/fairface-img-margin125-trainval/train/85.jpg	1.981255	5.012898999999998	6.30997	2.178822909
../data/fairface/fairface-img-margin125-trainval/train/93.jpg	1.67657	2.999098999999998	3.70737	1.5491120699675
../data/fairface/fairface-img-margin125-trainval/train/96.jpg	0.483013	2.0797844999999984	3.02688	0.6213423542775
../data/fairface/fairface-img-margin125-trainval/train/97.jpg	0.3074385	2.0546104999999995	2.69064	0.5463344405
../data/fairface/fairface-img-margin125-trainval/train/107.jpg	0.2831665	1.9277619999999995	3.26237	0.45597615632499994
../data/fairface/fairface-img-margin125-trainval/train/114.jpg	0.9425939999999999	2.1814294999999984	3.08752	1.028402592925
../data/fairface/fairface-img-margin125-trainval/train/121.jpg	0.10767965	3.4793119999999935	5.3158	0.6688111347
../data/fairface/fairface-img-margin125-trainval/train/135.jpg	1.17445	3.3069319999999953	5.24419	1.2624396192747498
../data/fairface/fairface-img-margin125-trainval/train/162.jpg	0.9037470000000001	3.0036354999999992	4.46599	1.097975023275
../data/fairface/fairface-img-margin125-trainval/train/171.jpg	0.1351455	2.0224009999999963	3.49115	0.371969990825
../data/fairface/fairface-img-margin125-trainval/train/177.jpg	1.1436350000000002	2.1034539999999997	2.82572	1.128274030375
../data/fairface/fairface-img-margin125-trainval/train/197.jpg	0.483228	2.7022094999999964	4.53963	0.7149339805725
../data/fairface/fairface-img-margin125-trainval/train/239.jpg	1.611245	2.824411499999998	3.19181	1.5570567438
../data/fairface/fairface-img-margin125-trainval/train/265.jpg	0.31486400000000003	2.838854999999999	4.43457	0.7135300586725001
../data/fairface/fairface-img-margin125-trainval/train/292.jpg	0.5086595	1.5319374999999997	2.01035	0.5676996443675
../data/fairface/fairface-img-margin125-trainval/train/303.jpg	1.10574	3.0761924999999977	4.10008	1.2307104747825002
../data/fairface/fairface-img-margin125-trainval/train/309.jpg	1.3415949999999999	2.9160784999999994	3.75041	1.347142344625
../data/fairface/fairface-img-margin125-trainval/train/322.jpg	1.11761	2.6892734999999983	4.1049	1.1459042323575
../data/fairface/fairface-img-margin125-trainval/train/331.jpg	0.069941	3.0237349999999963	4.89704	0.6001453259249999
