path	50%_tile	95%_tile	100%_tile	mean
../data/fairface/fairface-img-margin125-trainval/train/23.jpg	1.4321799999999998	2.4993704999999995	2.94226	1.414768717525
../data/fairface/fairface-img-margin125-trainval/train/26.jpg	0.44365350000000003	2.121960499999997	2.96901	0.6003656943825
../data/fairface/fairface-img-margin125-trainval/train/30.jpg	-0.193755	0.5278939999999999	1.59182	-0.12009858212499999
../data/fairface/fairface-img-margin125-trainval/train/31.jpg	2.10866	4.008015999999999	5.76396	2.1189185522050002
../data/fairface/fairface-img-margin125-trainval/train/81.jpg	1.16541	2.1326624999999995	2.54571	1.1722549556
../data/fairface/fairface-img-margin125-trainval/train/86.jpg	1.15063	3.218401999999999	3.99381	1.2692644637250001
../data/fairface/fairface-img-margin125-trainval/train/123.jpg	1.07738	2.75423	3.70228	1.177484547475
../data/fairface/fairface-img-margin125-trainval/train/151.jpg	1.49112	3.0201674999999994	3.7853	1.4250567154750002
../data/fairface/fairface-img-margin125-trainval/train/160.jpg	0.4209325	2.0282354999999996	2.82959	0.561377972775
../data/fairface/fairface-img-margin125-trainval/train/183.jpg	0.9541275	3.008142499999999	4.31177	1.0490679521575
../data/fairface/fairface-img-margin125-trainval/train/209.jpg	1.17608	3.5089509999999966	5.13749	1.2371503801000001
../data/fairface/fairface-img-margin125-trainval/train/215.jpg	0.657762	3.4260445	4.9762	0.825245299565
../data/fairface/fairface-img-margin125-trainval/train/244.jpg	0.806701	3.549799499999998	5.51335	1.1898091411175
../data/fairface/fairface-img-margin125-trainval/train/263.jpg	1.3081749999999999	2.4845555	3.14003	1.3246672200749998
../data/fairface/fairface-img-margin125-trainval/train/282.jpg	0.8208230000000001	3.4432079999999963	4.75812	1.0100706369999999
../data/fairface/fairface-img-margin125-trainval/train/289.jpg	0.8604419999999999	3.1562859999999997	5.23037	1.08184166155
../data/fairface/fairface-img-margin125-trainval/train/384.jpg	0.0141405	2.3654934999999995	3.5131	0.38630762104625005
../data/fairface/fairface-img-margin125-trainval/train/440.jpg	1.183475	3.7075444999999996	4.65377	1.278138074365
../data/fairface/fairface-img-margin125-trainval/train/447.jpg	1.38366	3.8308359999999975	4.88925	1.4879433237025
../data/fairface/fairface-img-margin125-trainval/train/488.jpg	1.053625	4.013799499999999	6.02251	1.4353896057
../data/fairface/fairface-img-margin125-trainval/train/489.jpg	0.469082	2.624513	3.97234	0.628865417025
../data/fairface/fairface-img-margin125-trainval/train/526.jpg	1.032465	3.382982999999994	5.07989	1.1885204042250002
../data/fairface/fairface-img-margin125-trainval/train/533.jpg	1.51212	3.3171874999999966	5.99528	1.6370769195499997
../data/fairface/fairface-img-margin125-trainval/train/535.jpg	0.35152700000000003	3.8241744999999985	5.52129	0.8130327408250001
../data/fairface/fairface-img-margin125-trainval/train/586.jpg	0.5547869999999999	1.9387709999999991	2.65853	0.6419999369749999
../data/fairface/fairface-img-margin125-trainval/train/595.jpg	1.09021	2.940440499999998	4.38336	1.1367775844749999
../data/fairface/fairface-img-margin125-trainval/train/620.jpg	0.5894405	2.599598	3.54394	0.7193095616025
